日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2015/2/2,'000001,上证指数,3128.3,3175.134,3122.572,3148.136,3210.363,-82.063,-2.5562,250861629,2.67E+11
2015/2/3,'000001,上证指数,3204.907,3207.935,3129.732,3156.086,3128.3,76.607,2.4488,248192164,2.83E+11
2015/2/4,'000001,上证指数,3174.126,3238.982,3171.144,3212.822,3204.907,-30.781,-0.9604,249098086,2.90E+11
2015/2/5,'000001,上证指数,3136.531,3251.212,3135.819,3251.212,3174.126,-37.595,-1.1844,306139305,3.48E+11
2015/2/6,'000001,上证指数,3075.907,3129.539,3052.939,3120.09,3136.531,-60.624,-1.9328,246749666,2.67E+11
2015/2/9,'000001,上证指数,3095.124,3119.034,3049.111,3063.51,3075.907,19.217,0.6248,206108383,2.41E+11
2015/2/10,'000001,上证指数,3141.593,3142.099,3084.253,3090.49,3095.124,46.469,1.5014,193817139,2.25E+11
2015/2/11,'000001,上证指数,3157.704,3166.421,3139.052,3145.765,3141.593,16.111,0.5128,172840094,2.11E+11
2015/2/12,'000001,上证指数,3173.416,3181.766,3134.244,3157.959,3157.704,15.712,0.4976,194592309,2.30E+11
2015/2/13,'000001,上证指数,3203.827,3237.159,3182.794,3186.808,3173.416,30.411,0.9583,261290436,2.93E+11
2015/2/16,'000001,上证指数,3222.363,3228.846,3195.884,3206.137,3203.827,18.536,0.5786,223797429,2.66E+11
2015/2/17,'000001,上证指数,3246.906,3255.725,3230.772,3230.884,3222.363,24.543,0.7616,228332624,2.63E+11
2015/2/25,'000001,上证指数,3228.843,3257.223,3215.552,3256.479,3246.906,-18.063,-0.5563,233348094,2.65E+11
2015/2/26,'000001,上证指数,3298.359,3300.616,3202.188,3222.151,3228.843,69.516,2.153,301263875,3.34E+11
2015/2/27,'000001,上证指数,3310.303,3324.546,3291.007,3296.831,3298.359,11.944,0.3621,299163717,3.35E+11
2015/3/2,'000001,上证指数,3336.285,3336.76,3298.669,3332.721,3310.303,25.982,0.7849,346445671,4.10E+11
2015/3/3,'000001,上证指数,3263.052,3317.695,3260.429,3317.695,3336.285,-73.233,-2.195,382044619,4.42E+11
2015/3/4,'000001,上证指数,3279.533,3286.588,3250.484,3264.182,3263.052,16.481,0.5051,293639522,3.47E+11
2015/3/5,'000001,上证指数,3248.476,3266.638,3221.666,3264.085,3279.533,-31.057,-0.947,320663585,3.74E+11
2015/3/6,'000001,上证指数,3241.187,3266.933,3234.533,3248.036,3248.476,-7.289,-0.2244,282915791,3.28E+11
2015/3/9,'000001,上证指数,3302.408,3307.702,3198.37,3224.314,3241.187,61.221,1.8888,321495440,3.60E+11
2015/3/10,'000001,上证指数,3286.068,3309.915,3277.095,3289.085,3302.408,-16.34,-0.4948,285817576,3.30E+11
2015/3/11,'000001,上证指数,3290.9,3325.054,3278.471,3289.594,3286.068,4.832,0.147,282985535,3.28E+11
2015/3/12,'000001,上证指数,3349.323,3360.054,3300.488,3314.813,3290.9,58.423,1.7753,357295105,4.07E+11
2015/3/13,'000001,上证指数,3372.911,3391.255,3352.15,3359.488,3349.323,23.588,0.7043,328410154,3.74E+11
2015/3/16,'000001,上证指数,3449.305,3449.305,3377.087,3391.158,3372.911,76.394,2.2649,399132430,4.79E+11
2015/3/17,'000001,上证指数,3502.847,3504.123,3459.694,3469.603,3449.305,53.542,1.5523,520939506,6.02E+11
2015/3/18,'000001,上证指数,3577.301,3577.662,3503.853,3510.501,3502.847,74.454,2.1255,545217144,6.17E+11
2015/3/19,'000001,上证指数,3582.271,3600.684,3546.844,3576.019,3577.301,4.97,0.1389,537346614,6.12E+11
2015/3/20,'000001,上证指数,3617.318,3632.338,3569.38,3587.084,3582.271,35.047,0.9783,516661669,6.52E+11
2015/3/23,'000001,上证指数,3687.728,3688.249,3635.485,3640.104,3617.318,70.41,1.9465,536062832,6.62E+11
2015/3/24,'000001,上证指数,3691.41,3715.873,3600.698,3692.569,3687.728,3.682,0.0998,639554669,7.55E+11
2015/3/25,'000001,上证指数,3660.727,3693.151,3634.559,3680.953,3691.41,-30.683,-0.8312,521886348,6.45E+11
2015/3/26,'000001,上证指数,3682.095,3707.318,3615.011,3641.942,3660.727,21.368,0.5837,488647203,6.20E+11
2015/3/27,'000001,上证指数,3691.096,3710.477,3656.831,3686.134,3682.095,9.001,0.2445,408945165,5.09E+11
2015/3/30,'000001,上证指数,3786.568,3795.935,3710.612,3710.612,3691.096,95.472,2.5865,564702353,6.92E+11
2015/3/31,'000001,上证指数,3747.899,3835.567,3737.043,3822.987,3786.568,-38.669,-1.0212,561676037,7.21E+11
2015/4/1,'000001,上证指数,3810.294,3817.082,3742.213,3748.34,3747.899,62.395,1.6648,447458319,5.92E+11
2015/4/2,'000001,上证指数,3825.784,3835.451,3775.894,3827.689,3810.294,15.49,0.4065,479299673,6.32E+11
2015/4/3,'000001,上证指数,3863.929,3864.405,3792.211,3803.383,3825.784,38.145,0.9971,473033311,6.36E+11
2015/4/7,'000001,上证指数,3961.378,3961.666,3891.728,3899.42,3863.929,97.449,2.522,570447535,7.46E+11
2015/4/8,'000001,上证指数,3994.811,4000.22,3903.648,3976.532,3961.378,33.433,0.844,618085419,8.39E+11
2015/4/9,'000001,上证指数,3957.534,4016.396,3900.027,4006.13,3994.811,-37.277,-0.9331,585176825,8.17E+11
2015/4/10,'000001,上证指数,4034.31,4040.348,3929.319,3947.492,3957.534,76.776,1.94,484283619,6.69E+11
2015/4/13,'000001,上证指数,4121.715,4128.072,4057.293,4072.723,4034.31,87.405,2.1665,589814227,7.82E+11
2015/4/14,'000001,上证指数,4135.565,4168.346,4091.257,4125.782,4121.715,13.85,0.336,610683541,8.15E+11
2015/4/15,'000001,上证指数,4084.163,4175.494,4069.007,4135.648,4135.565,-51.402,-1.2429,613005812,7.73E+11
2015/4/16,'000001,上证指数,4194.823,4195.305,4031.244,4055.916,4084.163,110.66,2.7095,551242956,7.12E+11
2015/4/17,'000001,上证指数,4287.296,4317.223,4238.91,4254.723,4194.823,92.473,2.2045,701706205,9.16E+11
2015/4/20,'000001,上证指数,4217.077,4356.001,4190.681,4301.352,4287.296,-70.219,-1.6378,857132807,1.15E+12
2015/4/21,'000001,上证指数,4293.623,4294.375,4188.569,4212.185,4217.077,76.546,1.8151,634470627,8.62E+11
2015/4/22,'000001,上证指数,4398.494,4400.193,4297.951,4304.597,4293.623,104.871,2.4425,680305086,9.77E+11
2015/4/23,'000001,上证指数,4414.508,4444.41,4358.844,4414.485,4398.494,16.014,0.3641,667344661,9.63E+11
2015/4/24,'000001,上证指数,4393.686,4416.376,4318.119,4355.951,4414.508,-20.822,-0.4717,628554996,9.17E+11
2015/4/27,'000001,上证指数,4527.396,4529.735,4441.929,4441.929,4393.686,133.71,3.0432,671088521,9.75E+11
2015/4/28,'000001,上证指数,4476.215,4572.391,4432.904,4527.635,4527.396,-51.181,-1.1305,767676416,1.06E+12
2015/4/29,'000001,上证指数,4476.62,4499.945,4398.639,4446.119,4476.215,0.405,0.009,519834202,7.52E+11
2015/4/30,'000001,上证指数,4441.655,4507.344,4441.054,4483.013,4476.62,-34.965,-0.7811,526727975,7.74E+11
2015/5/4,'000001,上证指数,4480.464,4487.57,4387.426,4441.343,4441.655,38.809,0.8738,494173398,7.18E+11
2015/5/5,'000001,上证指数,4298.706,4488.865,4282.237,4479.848,4480.464,-181.758,-4.0567,572858596,8.06E+11
2015/5/6,'000001,上证指数,4229.266,4376.353,4187.368,4311.641,4298.706,-69.44,-1.6154,481732993,7.17E+11
2015/5/7,'000001,上证指数,4112.214,4213.764,4108.009,4197.896,4229.266,-117.052,-2.7677,394566653,5.40E+11
2015/5/8,'000001,上证指数,4205.917,4206.86,4099.042,4152.984,4112.214,93.703,2.2787,397428094,5.60E+11
2015/5/11,'000001,上证指数,4333.584,4334.877,4187.82,4231.271,4205.917,127.667,3.0354,488750515,7.15E+11
2015/5/12,'000001,上证指数,4401.219,4402.309,4317.975,4342.37,4333.584,67.635,1.5607,521866408,7.93E+11
2015/5/13,'000001,上证指数,4375.76,4415.629,4342.481,4402.378,4401.219,-25.459,-0.5785,510490475,7.81E+11
2015/5/14,'000001,上证指数,4378.311,4397.745,4329.042,4372.816,4375.76,2.551,0.0583,449077935,6.70E+11
2015/5/15,'000001,上证指数,4308.691,4366.822,4278.553,4366.822,4378.311,-69.62,-1.5901,439706198,6.66E+11
2015/5/18,'000001,上证指数,4283.491,4324.826,4260.509,4277.895,4308.691,-25.2,-0.5849,380057452,5.95E+11
2015/5/19,'000001,上证指数,4417.552,4418.403,4285.777,4285.777,4283.491,134.061,3.1297,436735224,6.94E+11
2015/5/20,'000001,上证指数,4446.288,4520.538,4432.279,4434.979,4417.552,28.736,0.6505,514106223,8.06E+11
2015/5/21,'000001,上证指数,4529.422,4530.478,4438.258,4456.435,4446.288,83.134,1.8697,464996520,7.29E+11
2015/5/22,'000001,上证指数,4657.596,4658.273,4562.989,4584.984,4529.422,128.174,2.8298,655591287,1.01E+12
2015/5/25,'000001,上证指数,4813.798,4814.672,4656.825,4660.075,4657.596,156.202,3.3537,682461391,1.08E+12
2015/5/26,'000001,上证指数,4910.897,4911.685,4779.075,4854.85,4813.798,97.099,2.0171,704892829,1.14E+12
2015/5/27,'000001,上证指数,4941.714,4958.156,4857.056,4932.846,4910.897,30.817,0.6275,681165379,1.12E+12
2015/5/28,'000001,上证指数,4620.266,4986.503,4614.241,4943.742,4941.714,-321.448,-6.5048,782964592,1.25E+12
2015/5/29,'000001,上证指数,4611.744,4698.193,4431.563,4603.465,4620.266,-8.522,-0.1844,611262409,9.55E+11
2015/6/1,'000001,上证指数,4828.738,4829.502,4615.231,4633.098,4611.744,216.994,4.7052,593389035,9.34E+11
2015/6/2,'000001,上证指数,4910.527,4911.574,4797.552,4844.704,4828.738,81.789,1.6938,623748099,9.99E+11
2015/6/3,'000001,上证指数,4909.978,4942.065,4822.442,4924.381,4910.527,-0.549,-0.0112,611453839,1.01E+12
2015/6/4,'000001,上证指数,4947.102,4947.965,4647.407,4912.945,4909.978,37.124,0.7561,674952402,1.05E+12
2015/6/5,'000001,上证指数,5023.096,5051.626,4898.068,5016.088,4947.102,75.994,1.5361,772240812,1.23E+12
2015/6/8,'000001,上证指数,5131.881,5146.949,4997.481,5045.694,5023.096,108.785,2.1657,855035085,1.31E+12
2015/6/9,'000001,上证指数,5113.534,5147.454,5042.963,5145.978,5131.881,-18.347,-0.3575,729893818,1.15E+12
2015/6/10,'000001,上证指数,5106.036,5164.162,5001.489,5049.197,5113.534,-7.498,-0.1466,596969001,1.01E+12
2015/6/11,'000001,上证指数,5121.593,5122.457,5050.765,5101.44,5106.036,15.557,0.3047,563990522,9.75E+11
2015/6/12,'000001,上证指数,5166.35,5178.191,5103.401,5143.343,5121.593,44.757,0.8739,625627854,1.06E+12
2015/6/15,'000001,上证指数,5062.993,5176.795,5048.742,5174.418,5166.35,-103.357,-2.0006,637803984,1.06E+12
2015/6/16,'000001,上证指数,4887.432,5029.684,4842.1,5004.412,5062.993,-175.561,-3.4675,550801407,8.95E+11
2015/6/17,'000001,上证指数,4967.898,4983.658,4767.216,4890.551,4887.432,80.466,1.6464,537101168,8.30E+11
2015/6/18,'000001,上证指数,4785.356,4966.767,4780.873,4942.52,4967.898,-182.542,-3.6744,507440899,7.86E+11
2015/6/19,'000001,上证指数,4478.364,4744.081,4476.501,4689.929,4785.356,-306.992,-6.4152,452689626,6.85E+11
2015/6/23,'000001,上证指数,4576.492,4577.939,4264.772,4471.613,4478.364,98.128,2.1912,473526128,6.94E+11
2015/6/24,'000001,上证指数,4690.15,4691.768,4552.129,4604.579,4576.492,113.658,2.4835,543003709,8.15E+11
2015/6/25,'000001,上证指数,4527.779,4720.701,4483.548,4711.763,4690.15,-162.371,-3.462,572797533,8.65E+11
2015/6/26,'000001,上证指数,4192.873,4456.896,4139.53,4399.933,4527.779,-334.906,-7.3967,565217874,7.88E+11
2015/6/29,'000001,上证指数,4053.03,4297.475,3875.05,4289.771,4192.873,-139.843,-3.3353,673786349,9.04E+11
2015/6/30,'000001,上证指数,4277.222,4279.969,3847.88,4006.754,4053.03,224.192,5.5315,709176633,9.42E+11
2015/7/1,'000001,上证指数,4053.7,4317.053,4043.367,4214.15,4277.222,-223.522,-5.2259,598769427,8.38E+11
2015/7/2,'000001,上证指数,3912.767,4080.387,3795.253,4058.624,4053.7,-140.933,-3.4767,586015612,7.36E+11
2015/7/3,'000001,上证指数,3686.915,3927.128,3629.556,3793.712,3912.767,-225.852,-5.7722,548163111,6.48E+11
2015/7/6,'000001,上证指数,3775.912,3975.214,3653.037,3975.214,3686.915,88.997,2.4139,831139286,9.43E+11
2015/7/7,'000001,上证指数,3727.125,3750.57,3585.399,3654.778,3775.912,-48.787,-1.2921,698818688,7.76E+11
2015/7/8,'000001,上证指数,3507.192,3599.253,3421.525,3467.399,3727.125,-219.933,-5.9009,680356922,7.00E+11
2015/7/9,'000001,上证指数,3709.33,3748.479,3373.54,3432.454,3507.192,202.138,5.7635,656914612,6.73E+11
2015/7/10,'000001,上证指数,3877.803,3959.22,3677.435,3707.458,3709.33,168.473,4.5419,586364255,6.80E+11
2015/7/13,'000001,上证指数,3970.388,4030.195,3858.637,3918.99,3877.803,92.585,2.3876,643489007,7.82E+11
2015/7/14,'000001,上证指数,3924.487,4035.435,3855.56,3958.373,3970.388,-45.901,-1.1561,670558799,8.30E+11
2015/7/15,'000001,上证指数,3805.703,3914.273,3741.25,3874.968,3924.487,-118.784,-3.0267,601301324,7.01E+11
2015/7/16,'000001,上证指数,3823.176,3877.514,3688.442,3758.505,3805.703,17.473,0.4591,492256200,5.70E+11
2015/7/17,'000001,上证指数,3957.352,3994.477,3814.147,3831.421,3823.176,134.176,3.5095,481726268,5.93E+11
2015/7/20,'000001,上证指数,3992.11,4021.326,3927.121,3948.421,3957.352,34.758,0.8783,539106714,6.88E+11
2015/7/21,'000001,上证指数,4017.675,4041.819,3912.801,3939.898,3992.11,25.565,0.6404,504288028,6.46E+11
2015/7/22,'000001,上证指数,4026.045,4042.338,3960.864,3996.427,4017.675,8.37,0.2083,520732225,6.79E+11
2015/7/23,'000001,上证指数,4123.923,4132.612,4019.038,4022.268,4026.045,97.878,2.4311,563585966,7.44E+11
2015/7/24,'000001,上证指数,4070.908,4184.449,4044.831,4124.755,4123.923,-53.015,-1.2855,627424860,8.43E+11
2015/7/27,'000001,上证指数,3725.558,4051.159,3720.444,3985.57,4070.908,-345.35,-8.4834,556003247,7.21E+11
2015/7/28,'000001,上证指数,3663.002,3762.526,3537.358,3573.143,3725.558,-62.556,-1.6791,563330042,6.85E+11
2015/7/29,'000001,上证指数,3789.168,3792.072,3612.064,3689.825,3663.002,126.166,3.4443,434352085,5.57E+11
2015/7/30,'000001,上证指数,3705.766,3844.374,3685.956,3773.788,3789.168,-83.402,-2.2011,457943228,6.16E+11
2015/7/31,'000001,上证指数,3663.726,3729.512,3620.165,3655.667,3705.766,-42.04,-1.1344,350955745,4.60E+11
2015/8/3,'000001,上证指数,3622.905,3648.943,3549.496,3614.99,3663.726,-40.821,-1.1142,363968731,4.46E+11
2015/8/4,'000001,上证指数,3756.545,3757.029,3601.289,3621.855,3622.905,133.64,3.6888,362901666,4.64E+11
2015/8/5,'000001,上证指数,3694.573,3782.352,3676.39,3745.646,3756.545,-61.972,-1.6497,366422979,4.84E+11
2015/8/6,'000001,上证指数,3661.539,3710.57,3614.742,3625.504,3694.573,-33.034,-0.8941,274074663,3.58E+11
2015/8/7,'000001,上证指数,3744.205,3756.74,3686.3,3692.614,3661.539,82.666,2.2577,340757184,4.45E+11
2015/8/10,'000001,上证指数,3928.415,3943.624,3775.854,3786.033,3744.205,184.21,4.9199,497304319,6.53E+11
2015/8/11,'000001,上证指数,3927.908,3970.337,3891.179,3928.808,3928.415,-0.507,-0.0129,538923460,7.12E+11
2015/8/12,'000001,上证指数,3886.32,3937.772,3871.136,3881.228,3927.908,-41.588,-1.0588,442688278,5.97E+11
2015/8/13,'000001,上证指数,3954.556,3955.789,3838.159,3869.911,3886.32,68.236,1.7558,430073303,5.79E+11
2015/8/14,'000001,上证指数,3965.335,4000.684,3939.835,3976.405,3954.556,10.779,0.2726,467988217,6.47E+11
2015/8/17,'000001,上证指数,3993.668,3994.537,3907.399,3947.844,3965.335,28.333,0.7145,460432060,6.26E+11
2015/8/18,'000001,上证指数,3748.164,4006.337,3743.394,3999.134,3993.668,-245.504,-6.1473,543770822,7.22E+11
2015/8/19,'000001,上证指数,3794.109,3811.427,3558.383,3646.803,3748.164,45.945,1.2258,475396239,6.00E+11
2015/8/20,'000001,上证指数,3664.291,3788.005,3663.607,3754.567,3794.109,-129.818,-3.4216,390063057,5.01E+11
2015/8/21,'000001,上证指数,3507.744,3652.837,3490.54,3609.959,3664.291,-156.547,-4.2722,369920479,4.51E+11
2015/8/24,'000001,上证指数,3209.905,3388.364,3191.879,3373.478,3507.744,-297.839,-8.4909,334671792,3.59E+11
2015/8/25,'000001,上证指数,2964.967,3123.034,2947.944,3004.126,3209.905,-244.938,-7.6307,352325110,3.59E+11
2015/8/26,'000001,上证指数,2927.288,3092.041,2850.714,2980.794,2964.967,-37.679,-1.2708,466699663,4.62E+11
2015/8/27,'000001,上证指数,3083.591,3085.422,2906.49,2978.03,2927.288,156.303,5.3395,400308398,4.04E+11
2015/8/28,'000001,上证指数,3232.35,3235.839,3102.945,3125.264,3083.591,148.759,4.8242,443136928,4.75E+11
2015/8/31,'000001,上证指数,3205.986,3207.862,3109.163,3203.559,3232.35,-26.364,-0.8156,397431382,4.31E+11
2015/9/1,'000001,上证指数,3166.624,3180.331,3053.738,3157.832,3205.986,-39.362,-1.2278,432432468,4.20E+11
2015/9/2,'000001,上证指数,3160.167,3194.485,3019.087,3027.678,3166.624,-6.457,-0.2039,438170153,4.23E+11
2015/9/7,'000001,上证指数,3080.42,3217.579,3066.304,3149.38,3160.167,-79.747,-2.5235,296468114,3.03E+11
2015/9/8,'000001,上证指数,3170.452,3174.709,3011.117,3054.444,3080.42,90.032,2.9227,255415465,2.64E+11
2015/9/9,'000001,上证指数,3243.089,3256.743,3165.696,3182.552,3170.452,72.637,2.2911,375327978,4.13E+11
2015/9/10,'000001,上证指数,3197.893,3243.281,3178.904,3190.553,3243.089,-45.196,-1.3936,273261759,3.00E+11
2015/9/11,'000001,上证指数,3200.234,3223.762,3163.449,3189.479,3197.893,2.341,0.0732,224557822,2.53E+11
2015/9/14,'000001,上证指数,3114.798,3229.482,3049.23,3221.165,3200.234,-85.436,-2.6697,346631158,3.74E+11
2015/9/15,'000001,上证指数,3005.172,3081.703,2983.92,3043.805,3114.798,-109.626,-3.5195,249194445,2.44E+11
2015/9/16,'000001,上证指数,3152.263,3182.934,2983.535,2998.036,3005.172,147.091,4.8946,277524524,2.82E+11
2015/9/17,'000001,上证指数,3086.061,3204.702,3085.314,3131.982,3152.263,-66.202,-2.1001,317602892,3.37E+11
2015/9/18,'000001,上证指数,3097.917,3122.048,3070.336,3100.28,3086.061,11.856,0.3842,209175398,2.18E+11
2015/9/21,'000001,上证指数,3156.54,3159.883,3060.856,3072.094,3097.917,58.623,1.8923,239897354,2.60E+11
2015/9/22,'000001,上证指数,3185.619,3213.476,3152.481,3161.318,3156.54,29.079,0.9212,274786154,3.05E+11
2015/9/23,'000001,上证指数,3115.888,3164.041,3104.744,3137.723,3185.619,-69.731,-2.1889,236322670,2.58E+11
2015/9/24,'000001,上证指数,3142.687,3151.165,3109.691,3126.491,3115.888,26.799,0.8601,212887723,2.31E+11
2015/9/25,'000001,上证指数,3092.347,3149.948,3062.995,3130.851,3142.687,-50.34,-1.6018,236263871,2.49E+11
2015/9/28,'000001,上证指数,3100.756,3103.069,3042.31,3085.567,3092.347,8.409,0.2719,156727530,1.66E+11
2015/9/29,'000001,上证指数,3038.137,3068.298,3021.157,3055.218,3100.756,-62.619,-2.0195,163222673,1.70E+11
2015/9/30,'000001,上证指数,3052.781,3073.3,3039.742,3052.841,3038.137,14.644,0.482,146642449,1.57E+11
2015/10/8,'000001,上证指数,3143.357,3172.281,3133.127,3156.075,3052.781,90.576,2.967,234276050,2.59E+11
2015/10/9,'000001,上证指数,3183.152,3192.717,3137.788,3146.644,3143.357,39.795,1.266,234851445,2.56E+11
2015/10/12,'000001,上证指数,3287.662,3318.714,3188.407,3193.54,3183.152,104.51,3.2832,386294715,4.36E+11
2015/10/13,'000001,上证指数,3293.23,3298.626,3253.249,3262.156,3287.662,5.568,0.1694,297153133,3.35E+11
2015/10/14,'000001,上证指数,3262.441,3307.315,3256.253,3280.02,3293.23,-30.789,-0.9349,295077739,3.30E+11
2015/10/15,'000001,上证指数,3338.073,3338.297,3254.392,3255.032,3262.441,75.632,2.3183,316283851,3.63E+11
2015/10/16,'000001,上证指数,3391.352,3393.018,3334.854,3358.297,3338.073,53.279,1.5961,395460575,4.59E+11
2015/10/19,'000001,上证指数,3386.7,3423.402,3355.566,3401.627,3391.352,-4.652,-0.1372,378112183,4.53E+11
2015/10/20,'000001,上证指数,3425.33,3425.516,3357.861,3377.547,3386.7,38.63,1.1406,318973758,3.84E+11
2015/10/21,'000001,上证指数,3320.676,3447.258,3265.436,3428.561,3425.33,-104.654,-3.0553,458455428,5.19E+11
2015/10/22,'000001,上证指数,3368.739,3373.776,3282.993,3292.291,3320.676,48.063,1.4474,323739341,3.75E+11
2015/10/23,'000001,上证指数,3412.434,3422.022,3360.218,3377.548,3368.739,43.695,1.2971,347372854,4.25E+11
2015/10/26,'000001,上证指数,3429.581,3457.517,3402,3448.649,3412.434,17.147,0.5025,365560853,4.54E+11
2015/10/27,'000001,上证指数,3434.336,3441.565,3332.616,3409.137,3429.581,4.755,0.1386,328172768,4.09E+11
2015/10/28,'000001,上证指数,3375.196,3439.758,3367.231,3417.011,3434.336,-59.14,-1.722,293523284,3.62E+11
2015/10/29,'000001,上证指数,3387.315,3411.714,3362.509,3387.774,3375.196,12.119,0.3591,235676026,2.95E+11
2015/10/30,'000001,上证指数,3382.561,3417.201,3346.591,3380.284,3387.315,-4.754,-0.1403,243595118,3.07E+11
2015/11/2,'000001,上证指数,3325.085,3391.064,3322.312,3337.578,3382.561,-57.476,-1.6992,230951129,2.86E+11
2015/11/3,'000001,上证指数,3316.695,3346.275,3302.184,3330.316,3325.085,-8.39,-0.2523,192897428,2.44E+11
2015/11/4,'000001,上证指数,3459.64,3459.646,3325.619,3325.619,3316.695,142.945,4.3099,339078730,4.26E+11
2015/11/5,'000001,上证指数,3522.819,3585.657,3455.525,3459.215,3459.64,63.179,1.8262,553254947,6.79E+11
2015/11/6,'000001,上证指数,3590.032,3596.382,3508.827,3514.436,3522.819,67.213,1.9079,429167033,5.43E+11
2015/11/9,'000001,上证指数,3646.881,3673.76,3588.498,3588.498,3590.032,56.849,1.5835,503016682,6.36E+11
2015/11/10,'000001,上证指数,3640.485,3669.533,3607.891,3617.396,3646.881,-6.396,-0.1754,429746576,5.60E+11
2015/11/11,'000001,上证指数,3650.249,3654.877,3605.621,3635.004,3640.485,9.764,0.2682,360972651,4.68E+11
2015/11/12,'000001,上证指数,3632.902,3659.315,3603.228,3656.817,3650.249,-17.347,-0.4752,361717600,4.83E+11
2015/11/13,'000001,上证指数,3580.839,3632.556,3564.809,3600.764,3632.902,-52.063,-1.4331,345870933,4.69E+11
2015/11/16,'000001,上证指数,3606.957,3607.612,3519.421,3522.461,3580.839,26.118,0.7294,276187057,3.69E+11
2015/11/17,'000001,上证指数,3604.795,3678.273,3598.068,3629.977,3606.957,-2.162,-0.0599,383575468,5.22E+11
2015/11/18,'000001,上证指数,3568.468,3617.069,3558.697,3605.061,3604.795,-36.327,-1.0077,297580734,3.92E+11
2015/11/19,'000001,上证指数,3617.062,3618.213,3561.044,3573.776,3568.468,48.594,1.3618,247915576,3.28E+11
2015/11/20,'000001,上证指数,3630.5,3640.529,3607.915,3620.791,3617.062,13.438,0.3715,310801972,4.14E+11
2015/11/23,'000001,上证指数,3610.32,3654.754,3598.871,3630.867,3630.5,-20.18,-0.5558,315997474,4.14E+11
2015/11/24,'000001,上证指数,3616.113,3616.484,3563.104,3602.887,3610.32,5.793,0.1605,248810524,3.28E+11
2015/11/25,'000001,上证指数,3647.93,3648.367,3607.518,3614.068,3616.113,31.817,0.8799,273024857,3.81E+11
2015/11/26,'000001,上证指数,3635.552,3668.376,3629.865,3659.574,3647.93,-12.378,-0.3393,306761582,4.26E+11
2015/11/27,'000001,上证指数,3436.303,3621.897,3412.427,3616.544,3635.552,-199.249,-5.4806,354287525,4.64E+11
2015/11/30,'000001,上证指数,3445.405,3470.371,3327.812,3433.855,3436.303,9.102,0.2649,304197903,3.88E+11
2015/12/1,'000001,上证指数,3456.309,3483.414,3417.545,3442.441,3445.405,10.904,0.3165,252390755,3.30E+11
2015/12/2,'000001,上证指数,3536.905,3538.847,3427.661,3450.278,3456.309,80.596,2.3319,301491480,3.69E+11
2015/12/3,'000001,上证指数,3584.824,3591.73,3517.23,3525.727,3536.905,47.919,1.3548,281111255,3.39E+11
2015/12/4,'000001,上证指数,3524.992,3568.97,3510.412,3558.149,3584.824,-59.832,-1.669,251736411,3.20E+11
2015/12/7,'000001,上证指数,3536.927,3543.945,3506.625,3529.806,3524.992,11.935,0.3386,208302579,2.81E+11
2015/12/8,'000001,上证指数,3470.07,3518.648,3466.79,3518.648,3536.927,-66.857,-1.8903,224367310,2.98E+11
2015/12/9,'000001,上证指数,3472.439,3495.702,3454.879,3462.583,3470.07,2.369,0.0683,195698845,2.68E+11
2015/12/10,'000001,上证指数,3455.495,3503.654,3446.273,3469.806,3472.439,-16.944,-0.488,200427517,2.79E+11
2015/12/11,'000001,上证指数,3434.581,3455.548,3410.924,3441.597,3455.495,-20.914,-0.6052,182908878,2.45E+11
2015/12/14,'000001,上证指数,3520.668,3521.779,3399.28,3403.507,3434.581,86.087,2.5065,215374620,2.79E+11
2015/12/15,'000001,上证指数,3510.354,3529.961,3496.854,3518.126,3520.668,-10.314,-0.293,200471341,2.76E+11
2015/12/16,'000001,上证指数,3516.187,3538.689,3506.291,3522.091,3510.354,5.833,0.1662,193482310,2.65E+11
2015/12/17,'000001,上证指数,3579.999,3583.408,3533.628,3533.628,3516.187,63.812,1.8148,283856476,3.81E+11
2015/12/18,'000001,上证指数,3578.964,3614.698,3568.161,3574.94,3579.999,-1.035,-0.0289,273707904,3.65E+11
2015/12/21,'000001,上证指数,3642.472,3651.056,3565.751,3568.581,3578.964,63.508,1.7745,299849280,3.98E+11
2015/12/22,'000001,上证指数,3651.767,3652.635,3616.87,3645.99,3642.472,9.295,0.2552,261178763,3.61E+11
2015/12/23,'000001,上证指数,3636.089,3684.567,3633.025,3653.282,3651.767,-15.678,-0.4293,298201801,4.20E+11
2015/12/24,'000001,上证指数,3612.485,3640.221,3572.277,3631.313,3636.089,-23.604,-0.6492,227785225,3.15E+11
2015/12/25,'000001,上证指数,3627.914,3635.256,3601.738,3614.054,3612.485,15.429,0.4271,198451111,2.75E+11
2015/12/28,'000001,上证指数,3533.779,3641.588,3533.779,3635.769,3627.914,-94.135,-2.5947,269983278,3.69E+11
2015/12/29,'000001,上证指数,3563.736,3564.171,3515.52,3528.395,3533.779,29.957,0.8477,182551923,2.51E+11
2015/12/30,'000001,上证指数,3572.876,3573.684,3538.112,3566.731,3563.736,9.14,0.2565,187889609,2.68E+11
2015/12/31,'000001,上证指数,3539.182,3580.602,3538.353,3570.467,3572.876,-33.694,-0.943,176963659,2.54E+11
2016/1/4,'000001,上证指数,3296.258,3538.689,3295.741,3536.589,3539.182,-242.924,-6.8638,184418423,2.41E+11
